DateTime,open,close,high,low
2022-03-24 08:50:05,446.6,446.56,446.65,446.54
2022-03-24 08:50:10,446.56,446.5,446.57,446.45
2022-03-24 08:50:15,446.5,446.48,446.57,446.47
2022-03-24 08:50:20,446.48,446.52,446.52,446.47
2022-03-24 08:50:25,446.52,446.46,446.52,446.45
2022-03-24 08:50:30,446.46,446.52,446.56,446.46
2022-03-24 08:50:35,446.52,446.52,446.53,446.48
2022-03-24 08:50:40,446.52,446.46,446.54,446.44
2022-03-24 08:50:45,446.46,446.4,446.47,446.4
2022-03-24 08:50:50,446.4,446.44,446.47,446.36
2022-03-24 08:50:55,446.44,446.48,446.51,446.43
2022-03-24 08:51:00,446.48,446.42,446.52,446.41
2022-03-24 08:51:05,446.42,446.35,446.42,446.33
2022-03-24 08:51:10,446.35,446.37,446.37,446.29
2022-03-24 08:51:15,446.37,446.36,446.38,446.34
2022-03-24 08:51:20,446.36,446.42,446.42,446.34
2022-03-24 08:51:25,446.42,446.45,446.45,446.39
2022-03-24 08:51:30,446.45,446.44,446.46,446.42
2022-03-24 08:51:35,446.44,446.44,446.48,446.43
2022-03-24 08:51:40,446.44,446.49,446.49,446.44
2022-03-24 08:51:45,446.49,446.46,446.49,446.43
2022-03-24 08:51:50,446.46,446.48,446.52,446.46
2022-03-24 08:51:55,446.48,446.53,446.55,446.47
2022-03-24 08:52:00,446.53,446.64,446.65,446.51
2022-03-24 08:52:05,446.64,446.67,446.68,446.62
2022-03-24 08:52:10,446.67,446.7,446.73,446.67
2022-03-24 08:52:15,446.7,446.73,446.8,446.69
2022-03-24 08:52:20,446.73,446.7,446.74,446.69
2022-03-24 08:52:25,446.7,446.69,446.73,446.64
2022-03-24 08:52:30,446.69,446.71,446.73,446.68
2022-03-24 08:52:35,446.71,446.66,446.71,446.64
2022-03-24 08:52:40,446.66,446.61,446.66,446.6
2022-03-24 08:52:45,446.61,446.66,446.66,446.6
2022-03-24 08:52:50,446.66,446.67,446.69,446.64
2022-03-24 08:52:55,446.67,446.63,446.7,446.61
2022-03-24 08:53:00,446.63,446.7,446.7,446.6
2022-03-24 08:53:05,446.7,446.72,446.76,446.7
2022-03-24 08:53:10,446.72,446.74,446.75,446.72
2022-03-24 08:53:15,446.74,446.64,446.75,446.62
2022-03-24 08:53:20,446.64,446.58,446.65,446.58
2022-03-24 08:53:25,446.58,446.6,446.63,446.56
2022-03-24 08:53:30,446.6,446.57,446.62,446.56
2022-03-24 08:53:35,446.57,446.53,446.58,446.51
2022-03-24 08:53:40,446.53,446.52,446.54,446.5
2022-03-24 08:53:45,446.52,446.49,446.52,446.46
2022-03-24 08:53:50,446.49,446.47,446.52,446.45
2022-03-24 08:53:55,446.47,446.45,446.48,446.44
2022-03-24 08:54:00,446.45,446.48,446.5,446.4
2022-03-24 08:54:05,446.48,446.44,446.51,446.41
2022-03-24 08:54:10,446.44,446.42,446.46,446.4
2022-03-24 08:54:15,446.42,446.51,446.53,446.4
2022-03-24 08:54:20,446.51,446.56,446.57,446.5
2022-03-24 08:54:25,446.56,446.54,446.57,446.5
2022-03-24 08:54:30,446.54,446.55,446.55,446.44
2022-03-24 08:54:35,446.55,446.53,446.56,446.49
2022-03-24 08:54:40,446.53,446.59,446.59,446.53
2022-03-24 08:54:45,446.59,446.64,446.64,446.55
2022-03-24 08:54:50,446.64,446.65,446.67,446.64
2022-03-24 08:54:55,446.65,446.57,446.66,446.56
2022-03-24 08:55:00,446.57,446.6,446.64,446.56
2022-03-24 08:55:05,446.6,446.64,446.64,446.56
2022-03-24 08:55:10,446.64,446.65,446.7,446.64
2022-03-24 08:55:15,446.65,446.58,446.67,446.54
2022-03-24 08:55:20,446.58,446.61,446.62,446.57
2022-03-24 08:55:25,446.61,446.58,446.61,446.54
2022-03-24 08:55:30,446.58,446.48,446.58,446.47
2022-03-24 08:55:35,446.48,446.43,446.5,446.42
2022-03-24 08:55:40,446.43,446.45,446.47,446.4
2022-03-24 08:55:45,446.45,446.48,446.53,446.43
2022-03-24 08:55:50,446.48,446.52,446.54,446.48
2022-03-24 08:55:55,446.52,446.55,446.57,446.49
2022-03-24 08:56:00,446.55,446.48,446.55,446.46
2022-03-24 08:56:05,446.48,446.46,446.49,446.45
2022-03-24 08:56:10,446.46,446.47,446.47,446.42
2022-03-24 08:56:15,446.47,446.47,446.49,446.43
2022-03-24 08:56:20,446.47,446.41,446.48,446.4
2022-03-24 08:56:25,446.41,446.4,446.42,446.38
2022-03-24 08:56:30,446.4,446.32,446.42,446.28
2022-03-24 08:56:35,446.32,446.41,446.42,446.32
2022-03-24 08:56:40,446.41,446.43,446.44,446.38
2022-03-24 08:56:45,446.43,446.41,446.43,446.39
2022-03-24 08:56:50,446.41,446.42,446.44,446.41
2022-03-24 08:56:55,446.42,446.4,446.44,446.38
2022-03-24 08:57:00,446.4,446.38,446.4,446.34
2022-03-24 08:57:05,446.38,446.35,446.4,446.33
2022-03-24 08:57:10,446.35,446.39,446.4,446.31
2022-03-24 08:57:15,446.39,446.45,446.47,446.38
2022-03-24 08:57:20,446.45,446.44,446.46,446.42
2022-03-24 08:57:25,446.44,446.25,446.44,446.25
2022-03-24 08:57:30,446.25,446.25,446.28,446.21
2022-03-24 08:57:35,446.25,446.25,446.26,446.22
2022-03-24 08:57:40,446.25,446.31,446.32,446.23
2022-03-24 08:57:45,446.31,446.32,446.35,446.3
2022-03-24 08:57:50,446.32,446.26,446.35,446.25
2022-03-24 08:57:55,446.26,446.26,446.28,446.23
2022-03-24 08:58:00,446.26,446.31,446.32,446.24
2022-03-24 08:58:05,446.31,446.27,446.31,446.26
2022-03-24 08:58:10,446.27,446.2,446.29,446.2
2022-03-24 08:58:15,446.2,446.14,446.21,446.12
2022-03-24 08:58:20,446.14,446.17,446.2,446.13
2022-03-24 08:58:25,446.17,446.17,446.2,446.16
2022-03-24 08:58:30,446.17,446.18,446.2,446.14
2022-03-24 08:58:35,446.18,446.2,446.21,446.17
2022-03-24 08:58:40,446.2,446.24,446.25,446.19
2022-03-24 08:58:45,446.24,446.27,446.27,446.23
2022-03-24 08:58:50,446.27,446.26,446.28,446.24
2022-03-24 08:58:55,446.26,446.3,446.31,446.26
2022-03-24 08:59:00,446.3,446.36,446.39,446.3
2022-03-24 08:59:05,446.36,446.34,446.4,446.31
2022-03-24 08:59:10,446.34,446.39,446.41,446.32
2022-03-24 08:59:15,446.39,446.41,446.42,446.35
2022-03-24 08:59:20,446.41,446.37,446.41,446.36
2022-03-24 08:59:25,446.37,446.35,446.39,446.34
2022-03-24 08:59:30,446.35,446.33,446.38,446.33
2022-03-24 08:59:35,446.33,446.33,446.34,446.3
2022-03-24 08:59:40,446.33,446.32,446.34,446.29
2022-03-24 08:59:45,446.32,446.33,446.35,446.32
2022-03-24 08:59:50,446.33,446.37,446.37,446.3
2022-03-24 08:59:55,446.37,446.37,446.38,446.32
2022-03-24 09:00:00,446.37,446.4,446.42,446.34
2022-03-24 09:00:05,446.4,446.29,446.4,446.27
2022-03-24 09:00:10,446.29,446.34,446.37,446.23
2022-03-24 09:00:15,446.34,446.37,446.39,446.3
2022-03-24 09:00:20,446.37,446.41,446.42,446.35
2022-03-24 09:00:25,446.41,446.43,446.45,446.36
2022-03-24 09:00:30,446.43,446.4,446.45,446.38
2022-03-24 09:00:35,446.4,446.45,446.46,446.38
2022-03-24 09:00:40,446.45,446.47,446.49,446.45
2022-03-24 09:00:45,446.47,446.48,446.49,446.47
2022-03-24 09:00:50,446.48,446.53,446.53,446.47
2022-03-24 09:00:55,446.53,446.59,446.59,446.52
2022-03-24 09:01:00,446.59,446.85,446.85,446.46
2022-03-24 09:01:05,446.85,447.11,447.16,446.84
2022-03-24 09:01:10,447.11,447.62,447.64,447.11
2022-03-24 09:01:15,447.62,447.47,447.75,447.42
2022-03-24 09:01:20,447.47,447.26,447.49,447.25
2022-03-24 09:01:25,447.26,447.15,447.27,447.14
2022-03-24 09:01:30,447.15,447.17,447.27,447.1
2022-03-24 09:01:35,447.17,447.18,447.19,447.08
2022-03-24 09:01:40,447.18,447.08,447.22,447.07
2022-03-24 09:01:45,447.08,447.15,447.17,447.06
2022-03-24 09:01:50,447.15,447.16,447.21,447.07
2022-03-24 09:01:55,447.16,446.95,447.18,446.86
2022-03-24 09:02:00,446.95,446.89,446.95,446.85
2022-03-24 09:02:05,446.89,446.88,446.9,446.78
2022-03-24 09:02:10,446.88,446.94,446.95,446.85
2022-03-24 09:02:15,446.94,446.89,446.96,446.84
2022-03-24 09:02:20,446.89,446.88,446.9,446.81
2022-03-24 09:02:25,446.88,447.22,447.25,446.85
2022-03-24 09:02:30,447.22,447.04,447.22,447.04
2022-03-24 09:02:35,447.04,447.21,447.22,447.04
2022-03-24 09:02:40,447.21,447.11,447.26,447.06
2022-03-24 09:02:45,447.11,447.05,447.14,447.03
2022-03-24 09:02:50,447.05,446.92,447.06,446.92
2022-03-24 09:02:55,446.92,446.82,446.93,446.78
2022-03-24 09:03:00,446.82,446.8,446.91,446.8
2022-03-24 09:03:05,446.8,446.83,446.84,446.78
2022-03-24 09:03:10,446.83,446.88,446.9,446.79
2022-03-24 09:03:15,446.88,446.85,446.9,446.83
2022-03-24 09:03:20,446.85,446.84,446.89,446.81
2022-03-24 09:03:25,446.84,446.82,446.88,446.8
2022-03-24 09:03:30,446.82,446.75,446.82,446.73
2022-03-24 09:03:35,446.75,446.83,446.85,446.75
2022-03-24 09:03:40,446.83,446.75,446.88,446.75
2022-03-24 09:03:45,446.75,446.75,446.78,446.68
2022-03-24 09:03:50,446.75,446.74,446.76,446.7
2022-03-24 09:03:55,446.74,446.77,446.79,446.73
2022-03-24 09:04:00,446.77,446.81,446.82,446.73
2022-03-24 09:04:05,446.81,446.83,446.83,446.73
2022-03-24 09:04:10,446.83,446.79,446.84,446.74
2022-03-24 09:04:15,446.79,446.63,446.8,446.62
2022-03-24 09:04:20,446.63,446.68,446.69,446.63
2022-03-24 09:04:25,446.68,446.6,446.7,446.55
2022-03-24 09:04:30,446.6,446.58,446.6,446.52
2022-03-24 09:04:35,446.58,446.68,446.7,446.57
2022-03-24 09:04:40,446.68,446.72,446.72,446.67
2022-03-24 09:04:45,446.72,446.72,446.79,446.71
2022-03-24 09:04:50,446.72,446.75,446.8,446.72
2022-03-24 09:04:55,446.75,446.86,446.87,446.73
2022-03-24 09:05:00,446.86,446.82,446.89,446.8
2022-03-24 09:05:05,446.82,446.85,446.9,446.81
2022-03-24 09:05:10,446.85,446.83,446.89,446.8
2022-03-24 09:05:15,446.83,446.95,446.95,446.82
2022-03-24 09:05:20,446.95,446.96,446.99,446.92
2022-03-24 09:05:25,446.96,447.11,447.13,446.96
2022-03-24 09:05:30,447.11,447.06,447.17,447.04
2022-03-24 09:05:35,447.06,447.12,447.14,447.04
2022-03-24 09:05:40,447.12,447.17,447.18,447.12
2022-03-24 09:05:45,447.17,447.17,447.22,447.15
2022-03-24 09:05:50,447.17,447.2,447.21,447.16
2022-03-24 09:05:55,447.2,447.19,447.27,447.18
2022-03-24 09:06:00,447.19,447.22,447.23,447.18
2022-03-24 09:06:05,447.22,447.19,447.24,447.18
2022-03-24 09:06:10,447.19,447.28,447.29,447.15
2022-03-24 09:06:15,447.28,447.29,447.32,447.27
2022-03-24 09:06:20,447.29,447.32,447.38,447.29
2022-03-24 09:06:25,447.32,447.26,447.36,447.25
2022-03-24 09:06:30,447.26,447.26,447.29,447.24
2022-03-24 09:06:35,447.26,447.21,447.28,447.19
2022-03-24 09:06:40,447.21,447.2,447.24,447.19
2022-03-24 09:06:45,447.2,447.28,447.29,447.19
2022-03-24 09:06:50,447.28,447.35,447.35,447.28
2022-03-24 09:06:55,447.35,447.25,447.35,447.21
2022-03-24 09:07:00,447.25,447.22,447.25,447.19
2022-03-24 09:07:05,447.22,447.22,447.27,447.18
2022-03-24 09:07:10,447.22,447.18,447.23,447.18
2022-03-24 09:07:15,447.18,447.18,447.25,447.16
2022-03-24 09:07:20,447.18,447.28,447.35,447.17
2022-03-24 09:07:25,447.28,447.24,447.29,447.23
2022-03-24 09:07:30,447.24,447.21,447.27,447.21
2022-03-24 09:07:35,447.21,447.19,447.21,447.18
2022-03-24 09:07:40,447.19,447.24,447.26,447.16
2022-03-24 09:07:45,447.24,447.25,447.25,447.21
2022-03-24 09:07:50,447.25,447.2,447.27,447.16
2022-03-24 09:07:55,447.2,447.26,447.28,447.17
2022-03-24 09:08:00,447.26,447.2,447.28,447.18
2022-03-24 09:08:05,447.2,447.17,447.2,447.14
2022-03-24 09:08:10,447.17,447.17,447.2,447.15
2022-03-24 09:08:15,447.17,447.15,447.22,447.15
2022-03-24 09:08:20,447.15,447.15,447.2,447.15
2022-03-24 09:08:25,447.15,447.05,447.17,447.02
2022-03-24 09:08:30,447.05,446.89,447.06,446.89
2022-03-24 09:08:35,446.89,446.79,446.93,446.75
2022-03-24 09:08:40,446.79,446.73,446.8,446.73
2022-03-24 09:08:45,446.73,446.71,446.76,446.7
2022-03-24 09:08:50,446.71,446.78,446.79,446.71
2022-03-24 09:08:55,446.78,446.77,446.79,446.74
2022-03-24 09:09:00,446.77,446.63,446.81,446.59
2022-03-24 09:09:05,446.63,446.71,446.72,446.61
2022-03-24 09:09:10,446.71,446.76,446.76,446.71
2022-03-24 09:09:15,446.76,446.82,446.85,446.73
2022-03-24 09:09:20,446.82,446.84,446.88,446.82
2022-03-24 09:09:25,446.84,446.84,446.85,446.77
2022-03-24 09:09:30,446.84,446.82,446.85,446.8
2022-03-24 09:09:35,446.82,446.89,446.91,446.82
2022-03-24 09:09:40,446.89,446.91,446.91,446.86
2022-03-24 09:09:45,446.91,446.91,446.93,446.9
2022-03-24 09:09:50,446.91,446.9,446.96,446.89
2022-03-24 09:09:55,446.9,446.84,446.92,446.84
2022-03-24 09:10:00,446.84,446.75,446.85,446.74
2022-03-24 09:10:05,446.75,446.77,446.78,446.69
2022-03-24 09:10:10,446.77,446.75,446.77,446.71
2022-03-24 09:10:15,446.75,446.75,446.81,446.73
2022-03-24 09:10:20,446.75,446.73,446.76,446.69
2022-03-24 09:10:25,446.73,446.78,446.8,446.72
2022-03-24 09:10:30,446.78,446.79,446.87,446.76
2022-03-24 09:10:35,446.79,446.76,446.8,446.75
2022-03-24 09:10:40,446.76,446.77,446.78,446.67
2022-03-24 09:10:45,446.77,446.77,446.8,446.74
2022-03-24 09:10:50,446.77,446.81,446.84,446.77
2022-03-24 09:10:55,446.81,446.77,446.82,446.73
2022-03-24 09:11:00,446.77,446.83,446.86,446.71
2022-03-24 09:11:05,446.83,446.82,446.85,446.8
2022-03-24 09:11:10,446.82,446.95,446.98,446.82
2022-03-24 09:11:15,446.95,446.95,446.96,446.93
2022-03-24 09:11:20,446.95,446.94,446.96,446.9
2022-03-24 09:11:25,446.94,446.92,446.94,446.89
2022-03-24 09:11:30,446.92,446.98,446.98,446.89
2022-03-24 09:11:35,446.98,447.01,447.04,446.97
2022-03-24 09:11:40,447.01,446.94,447.03,446.94
2022-03-24 09:11:45,446.94,447.01,447.02,446.92
2022-03-24 09:11:50,447.01,447.04,447.06,447.01
2022-03-24 09:11:55,447.04,447.03,447.05,447
2022-03-24 09:12:00,447.03,447.04,447.07,446.97
2022-03-24 09:12:05,447.04,447.04,447.09,447.04
2022-03-24 09:12:10,447.04,447.08,447.12,447.04
2022-03-24 09:12:15,447.08,447.12,447.12,447.05
2022-03-24 09:12:20,447.12,447.2,447.21,447.12
2022-03-24 09:12:25,447.2,447.27,447.29,447.18
2022-03-24 09:12:30,447.27,447.2,447.28,447.16
2022-03-24 09:12:35,447.2,447.32,447.34,447.19
2022-03-24 09:12:40,447.32,447.34,447.37,447.29
2022-03-24 09:12:45,447.34,447.33,447.37,447.32
2022-03-24 09:12:50,447.33,447.3,447.34,447.28
2022-03-24 09:12:55,447.3,447.33,447.33,447.3
2022-03-24 09:13:00,447.33,447.42,447.43,447.33
2022-03-24 09:13:05,447.42,447.39,447.45,447.37
2022-03-24 09:13:10,447.39,447.4,447.41,447.38
2022-03-24 09:13:15,447.4,447.41,447.45,447.4
2022-03-24 09:13:20,447.41,447.35,447.45,447.34
2022-03-24 09:13:25,447.35,447.3,447.37,447.29
2022-03-24 09:13:30,447.3,447.29,447.32,447.28
2022-03-24 09:13:35,447.29,447.32,447.33,447.28
2022-03-24 09:13:40,447.32,447.36,447.37,447.31
2022-03-24 09:13:45,447.36,447.29,447.36,447.28
2022-03-24 09:13:50,447.29,447.16,447.32,447.12
2022-03-24 09:13:55,447.16,447.2,447.22,447.16
2022-03-24 09:14:00,447.2,447.2,447.22,447.14
2022-03-24 09:14:05,447.2,447.29,447.3,447.17
2022-03-24 09:14:10,447.29,447.37,447.38,447.29
2022-03-24 09:14:15,447.37,447.37,447.39,447.36
2022-03-24 09:14:20,447.37,447.36,447.39,447.34
2022-03-24 09:14:25,447.36,447.32,447.36,447.29
2022-03-24 09:14:30,447.32,447.26,447.34,447.25
2022-03-24 09:14:35,447.26,447.2,447.28,447.18
2022-03-24 09:14:40,447.2,447.23,447.24,447.19
2022-03-24 09:14:45,447.23,447.21,447.26,447.2
2022-03-24 09:14:50,447.21,447.21,447.23,447.16
2022-03-24 09:14:55,447.21,447.26,447.27,447.21
2022-03-24 09:15:00,447.26,447.26,447.38,447.25
2022-03-24 09:15:05,447.26,447.34,447.37,447.26
2022-03-24 09:15:10,447.34,447.32,447.36,447.3
2022-03-24 09:15:15,447.32,447.27,447.36,447.25
2022-03-24 09:15:20,447.27,447.27,447.28,447.25
2022-03-24 09:15:25,447.27,447.31,447.31,447.26
2022-03-24 09:15:30,447.31,447.3,447.32,447.26
2022-03-24 09:15:35,447.3,447.25,447.3,447.25
2022-03-24 09:15:40,447.25,447.3,447.32,447.23
2022-03-24 09:15:45,447.3,447.3,447.31,447.28
2022-03-24 09:15:50,447.3,447.33,447.34,447.28
2022-03-24 09:15:55,447.33,447.23,447.33,447.23
2022-03-24 09:16:00,447.23,447.18,447.26,447.15
2022-03-24 09:16:05,447.18,447.13,447.19,447.11
2022-03-24 09:16:10,447.13,447.16,447.16,447.11
2022-03-24 09:16:15,447.16,447.11,447.16,447.1
2022-03-24 09:16:20,447.11,447.09,447.11,447.07
2022-03-24 09:16:25,447.09,447.11,447.12,447.08
2022-03-24 09:16:30,447.11,447.13,447.17,447.1
2022-03-24 09:16:35,447.13,447.14,447.15,447.1
2022-03-24 09:16:40,447.14,447.09,447.15,447.08
2022-03-24 09:16:45,447.09,447.06,447.12,447.05
2022-03-24 09:16:50,447.06,447.14,447.14,447.05
2022-03-24 09:16:55,447.14,447.14,447.16,447.14
2022-03-24 09:17:00,447.14,447.18,447.35,447.14
2022-03-24 09:17:05,447.18,447.22,447.27,447.16
2022-03-24 09:17:10,447.22,447.29,447.29,447.21
2022-03-24 09:17:15,447.29,447.26,447.31,447.25
2022-03-24 09:17:20,447.26,447.22,447.26,447.2
2022-03-24 09:17:25,447.22,447.21,447.23,447.18
2022-03-24 09:17:30,447.21,447.23,447.25,447.19
2022-03-24 09:17:35,447.23,447.23,447.24,447.2
2022-03-24 09:17:40,447.23,447.33,447.33,447.22
2022-03-24 09:17:45,447.33,447.25,447.36,447.24
2022-03-24 09:17:50,447.25,447.26,447.27,447.23
2022-03-24 09:17:55,447.26,447.27,447.29,447.24
2022-03-24 09:18:00,447.27,447.26,447.33,447.25
2022-03-24 09:18:05,447.26,447.33,447.34,447.25
2022-03-24 09:18:10,447.33,447.34,447.35,447.32
2022-03-24 09:18:15,447.34,447.33,447.34,447.31
2022-03-24 09:18:20,447.33,447.4,447.41,447.31
2022-03-24 09:18:25,447.4,447.4,447.41,447.38
2022-03-24 09:18:30,447.4,447.38,447.41,447.36
2022-03-24 09:18:35,447.38,447.36,447.4,447.31
2022-03-24 09:18:40,447.36,447.36,447.39,447.33
2022-03-24 09:18:45,447.36,447.36,447.37,447.32
2022-03-24 09:18:50,447.36,447.36,447.38,447.34
2022-03-24 09:18:55,447.36,447.4,447.42,447.36
2022-03-24 09:19:00,447.4,447.33,447.4,447.28
2022-03-24 09:19:05,447.33,447.35,447.37,447.31
2022-03-24 09:19:10,447.35,447.35,447.36,447.32
2022-03-24 09:19:15,447.35,447.35,447.36,447.31
2022-03-24 09:19:20,447.35,447.34,447.35,447.32
2022-03-24 09:19:25,447.34,447.36,447.36,447.33
2022-03-24 09:19:30,447.36,447.35,447.37,447.33
2022-03-24 09:19:35,447.35,447.46,447.47,447.34
2022-03-24 09:19:40,447.46,447.44,447.47,447.44
2022-03-24 09:19:45,447.44,447.51,447.55,447.44
2022-03-24 09:19:50,447.51,447.5,447.54,447.48
2022-03-24 09:19:55,447.5,447.52,447.53,447.48
2022-03-24 09:20:00,447.52,447.56,447.61,447.51
2022-03-24 09:20:05,447.56,447.53,447.59,447.52
2022-03-24 09:20:10,447.53,447.54,447.55,447.51
2022-03-24 09:20:15,447.54,447.55,447.57,447.52
2022-03-24 09:20:20,447.55,447.52,447.55,447.5
2022-03-24 09:20:25,447.52,447.49,447.52,447.47
2022-03-24 09:20:30,447.49,447.53,447.53,447.48
2022-03-24 09:20:35,447.53,447.47,447.54,447.46
2022-03-24 09:20:40,447.47,447.38,447.47,447.38
2022-03-24 09:20:45,447.38,447.43,447.49,447.37
2022-03-24 09:20:50,447.43,447.43,447.43,447.39
2022-03-24 09:20:55,447.43,447.38,447.45,447.37
2022-03-24 09:21:00,447.38,447.42,447.48,447.38
2022-03-24 09:21:05,447.42,447.36,447.43,447.36
2022-03-24 09:21:10,447.36,447.34,447.39,447.33
2022-03-24 09:21:15,447.34,447.41,447.42,447.34
2022-03-24 09:21:20,447.41,447.38,447.42,447.38
2022-03-24 09:21:25,447.38,447.4,447.43,447.37
2022-03-24 09:21:30,447.4,447.46,447.48,447.38
2022-03-24 09:21:35,447.46,447.44,447.48,447.43
2022-03-24 09:21:40,447.44,447.42,447.45,447.42
2022-03-24 09:21:45,447.42,447.41,447.44,447.39
2022-03-24 09:21:50,447.41,447.38,447.44,447.35
2022-03-24 09:21:55,447.38,447.29,447.39,447.29
2022-03-24 09:22:00,447.29,447.28,447.34,447.25
2022-03-24 09:22:05,447.28,447.24,447.31,447.21
2022-03-24 09:22:10,447.24,447.17,447.25,447.17
2022-03-24 09:22:15,447.17,447.22,447.23,447.16
2022-03-24 09:22:20,447.22,447.26,447.27,447.2
2022-03-24 09:22:25,447.26,447.32,447.33,447.26
2022-03-24 09:22:30,447.32,447.27,447.33,447.26
2022-03-24 09:22:35,447.27,447.3,447.3,447.25
2022-03-24 09:22:40,447.3,447.27,447.31,447.25
2022-03-24 09:22:45,447.27,447.25,447.29,447.23
2022-03-24 09:22:50,447.25,447.35,447.35,447.25
2022-03-24 09:22:55,447.35,447.39,447.39,447.34
2022-03-24 09:23:00,447.39,447.39,447.44,447.38
2022-03-24 09:23:05,447.39,447.41,447.42,447.38
2022-03-24 09:23:10,447.41,447.43,447.44,447.41
2022-03-24 09:23:15,447.43,447.47,447.48,447.42
2022-03-24 09:23:20,447.47,447.46,447.48,447.44
2022-03-24 09:23:25,447.46,447.43,447.49,447.42
2022-03-24 09:23:30,447.43,447.43,447.44,447.41
2022-03-24 09:23:35,447.43,447.48,447.49,447.42
2022-03-24 09:23:40,447.48,447.5,447.5,447.47
2022-03-24 09:23:45,447.5,447.5,447.51,447.46
2022-03-24 09:23:50,447.5,447.49,447.52,447.47
2022-03-24 09:23:55,447.49,447.52,447.52,447.48
2022-03-24 09:24:00,447.52,447.54,447.62,447.5
2022-03-24 09:24:05,447.54,447.57,447.58,447.53
2022-03-24 09:24:10,447.57,447.58,447.6,447.55
2022-03-24 09:24:15,447.58,447.54,447.58,447.5
2022-03-24 09:24:20,447.54,447.56,447.57,447.54
2022-03-24 09:24:25,447.56,447.57,447.59,447.53
2022-03-24 09:24:30,447.57,447.56,447.57,447.52
2022-03-24 09:24:35,447.56,447.5,447.57,447.5
2022-03-24 09:24:40,447.5,447.51,447.52,447.49
2022-03-24 09:24:45,447.51,447.5,447.52,447.49
2022-03-24 09:24:50,447.5,447.5,447.51,447.47
2022-03-24 09:24:55,447.5,447.56,447.57,447.5
2022-03-24 09:25:00,447.56,447.54,447.57,447.52
2022-03-24 09:25:05,447.54,447.56,447.58,447.52
2022-03-24 09:25:10,447.56,447.58,447.6,447.56
2022-03-24 09:25:15,447.58,447.49,447.6,447.49
2022-03-24 09:25:20,447.49,447.55,447.55,447.46
2022-03-24 09:25:25,447.55,447.52,447.55,447.5
2022-03-24 09:25:30,447.52,447.61,447.61,447.52
2022-03-24 09:25:35,447.61,447.61,447.63,447.6
2022-03-24 09:25:40,447.61,447.68,447.7,447.61
2022-03-24 09:25:45,447.68,447.84,447.85,447.68
2022-03-24 09:25:50,447.84,447.83,447.87,447.8
2022-03-24 09:25:55,447.83,447.86,447.87,447.83
2022-03-24 09:26:00,447.86,447.85,447.91,447.82
2022-03-24 09:26:05,447.85,447.88,447.9,447.82
2022-03-24 09:26:10,447.88,447.8,447.89,447.8
2022-03-24 09:26:15,447.8,447.84,447.85,447.8
2022-03-24 09:26:20,447.84,447.9,447.92,447.84
2022-03-24 09:26:25,447.9,447.92,447.93,447.89
2022-03-24 09:26:30,447.92,447.93,447.93,447.91
2022-03-24 09:26:35,447.93,447.95,447.96,447.92
2022-03-24 09:26:40,447.95,447.96,447.97,447.91
2022-03-24 09:26:45,447.96,447.99,448,447.96
2022-03-24 09:26:50,447.99,448.03,448.04,447.98
2022-03-24 09:26:55,448.03,448.04,448.05,448.01
2022-03-24 09:27:00,448.04,448.05,448.09,448.04
2022-03-24 09:27:05,448.05,448.22,448.23,448.04
2022-03-24 09:27:10,448.22,448.14,448.22,448.12
2022-03-24 09:27:15,448.14,448.16,448.17,448.11
2022-03-24 09:27:20,448.16,448.12,448.17,448.11
2022-03-24 09:27:25,448.12,448.08,448.12,448.07
2022-03-24 09:27:30,448.08,448.16,448.16,448.04
2022-03-24 09:27:35,448.16,448.08,448.16,448.08
2022-03-24 09:27:40,448.08,448.08,448.1,448.05
2022-03-24 09:27:45,448.08,448.05,448.08,448.02
2022-03-24 09:27:50,448.05,448.04,448.06,448.02
2022-03-24 09:27:55,448.04,448.04,448.05,448
2022-03-24 09:28:00,448.04,448.03,448.07,448.02
2022-03-24 09:28:05,448.03,448.05,448.09,448.02
2022-03-24 09:28:10,448.05,448.1,448.11,448.04
2022-03-24 09:28:15,448.1,448.14,448.15,448.08
2022-03-24 09:28:20,448.14,448.19,448.2,448.14
2022-03-24 09:28:25,448.19,448.13,448.19,448.12
2022-03-24 09:28:30,448.13,448.14,448.19,448.13
2022-03-24 09:28:35,448.14,448.14,448.16,448.13
2022-03-24 09:28:40,448.14,448.16,448.17,448.11
2022-03-24 09:28:45,448.16,448.17,448.18,448.15
2022-03-24 09:28:50,448.17,448.13,448.18,448.12
2022-03-24 09:28:55,448.13,448.17,448.17,448.13
2022-03-24 09:29:00,448.17,448.22,448.24,448.15
2022-03-24 09:29:05,448.22,448.18,448.22,448.17
2022-03-24 09:29:10,448.18,448.19,448.21,448.14
2022-03-24 09:29:15,448.19,448.21,448.21,448.17
2022-03-24 09:29:20,448.21,448.21,448.23,448.18
2022-03-24 09:29:25,448.21,448.15,448.22,448.15
2022-03-24 09:29:30,448.15,448.17,448.19,448.15
2022-03-24 09:29:35,448.17,448.15,448.18,448.14
2022-03-24 09:29:40,448.15,448.15,448.18,448.14
2022-03-24 09:29:45,448.15,448.17,448.18,448.14
2022-03-24 09:29:50,448.17,448.2,448.21,448.16
2022-03-24 09:29:55,448.2,448.21,448.22,448.14
2022-03-24 09:30:00,448.21,448.27,448.34,448.21
2022-03-24 09:30:05,448.27,448.36,448.39,448.27
2022-03-24 09:30:10,448.36,448.28,448.37,448.27
